prb_id,asn_v4,city
61706,328760,Nelson Mandela Bay Metropolitan Municipality
61710,35706,Östergötlands län
61711,206912,Limassol
61721,51519,Skåne län
61724,12355,Münster
61750,57344,Sofia City Province
61758,15704,A Coruña
61760,6848,Brussel
61785,21928,Dakota County
61790,42555,Sofia City Province
61805,577,Regional Municipality of Halton
61811,62336,Oberbayern
61830,7418,Cordillera
61840,12083,Montgomery County
61841,42405,Oraş Pantelimon
61844,134697,Australian Capital Territory
61861,8680,Saint-Pierre-Port
61863,25019,Hail Principality
61866,11426,Wayne County
61881,37721,Sud-Comoé
61903,10143,City of Playford
61914,3215,Canton de Saint-Denis-3
61916,7922,Cobb County
61918,21277,Sulaymaniyah
61934,12390,Kingston upon Hull
61936,205175,Burgas
61937,2856,Aberdeen City
61938,30640,Santa Cruz County
61939,134697,Mount Barker District Council
61941,64315,Kota Jakarta Selatan
61949,212655,Gloucestershire
61972,61461,Mara
61983,34863,Somme
61985,3215,Lozère
61990,37239,Ekurhuleni Metropolitan Municipality
61999,15401,Rhône
62002,16202,Sachsen
62005,35548,Darmstadt
62025,701,Putnam County
62063,9443,City of Casey
62065,44314,Greater London
62069,55836,Bangalore Division
62070,24786,Oberbayern
62081,15502,County Kildare
62083,14593,Adams County
62096,210793,Oberbayern
62125,21351,Canton de Saint-André-3
62130,2856,East Dunbartonshire Council
62134,132021,Romblon
62138,6871,Highland Council
62140,12392,Brussel
62142,206125,Kaustinen
62148,57752,Yvelines
62151,37239,City of Tshwane Metropolitan Municipality
62158,22773,Santa Barbara County
62159,36925,Tangier-Assilah
62166,3303,Sense
62168,812,Metro Vancouver
62174,6871,Norfolk
62185,53449,Cleveland County
62193,208864,Kaag en Braassem
62223,1136,Horst aan de Maas
62224,38264,Lahore
62231,397332,Skagit County
62234,38195,Yarra City
62240,7922,Merrimack County
62241,3215,Pyrénées-Atlantiques
62256,36545,Sequatchie County
62257,29283,Seine-Saint-Denis
62265,23423,Utah County
62268,9824,Kanagawa
62281,680,Berlin
62296,200519,Darmstadt
62301,205241,Lleida
62308,204471,Provincia di Gorizia
1003553,8585,Glavni grad Podgorica
62316,73,King County
62325,60171,Barcelona
62326,4713,Chiisagata District
62341,9031,Hainaut
62342,6167,Middlesex County
62356,12611,Upper Palatinate
62358,5650,Pasco County
62364,50920,Braunau am Inn
62372,6730,Moutier
62375,35223,Werdenberg District
62378,25019,Riyadh Principality
62382,6167,Kendall County
62386,8473,Uppsala län
62390,14593,Capital
62401,62336,Darmstadt
62406,10796,Milwaukee County
62435,37002,Canton du Port
62454,852,Thompson-Nicola
62460,22773,Virginia
62464,206238,Zwolle
62475,37721,Ayawaso East Municipal
62490,19165,Cook County
62499,62080,Madrid
62515,139049,New South Wales
62529,211147,Tiranë
62550,327822,Central Karoo District Municipality
62555,20412,Lyon County
62562,13124,Sofia City Province
62565,49584,Yvelines
62599,11138,Burleigh County
62617,29979,Aroostook County
62621,2027,Seine-et-Marne
62628,1136,Noordoostpolder
62633,13037,Hertfordshire
62635,8220,Greater London
62638,28933,Zagorje ob Savi
1000219,59554,Midden-Groningen
1000221,8251,Plzeň-City District
1000222,20860,Berkshire
1000232,44806,Vlaams-Brabant
1000276,31246,Brno-City District
1000281,3213,Scotland
1000285,57558,Provincia di Potenza
1000291,6134,Los Angeles County
1000321,12850,Città Metropolitana di Milano
1000331,134697,City of Canterbury-Bankstown
1000333,3912,Doña Ana County
1000336,8820,Darmstadt
1000338,8660,Provincia di Pavia
1000342,23661,Tokyo
1000346,51092,Sankt-Peterburg
1000359,51167,Darmstadt
1000360,39399,Chernivets'ka oblast
1000377,34182,Winterthur
1000387,203488,Rakovník
1000390,5089,Cheshire East
1000431,2860,Lisbon
1000440,50242,Levoča
1000458,18209,Telangana
1000481,135377,Kowloon
1000487,3215,Mayenne
1000503,6730,Nyon
1000505,13030,Nyon
1000515,13830,Dallas County
1000518,56876,Darmstadt
1000523,56876,Dallas County
1000533,202113,Karlsruhe
1000536,212023,Plovdiv
1000555,15962,Bratislava III
1000566,16509,Darmstadt
1000590,33883,Mělník
1000597,213151,Darmstadt
1000618,206228,Graz
1000621,577,Nord
1000628,22773,Alachua County
1000632,50266,Geldrop-Mierlo
1000644,16509,Tel Aviv District
1000654,8447,Sankt Pölten
1000676,206238,Gennep
1000679,20857,Leiden
1000689,16276,Konkan Division
1000701,63949,New York County
1000708,16509,Southern Governorate
1000709,16509,São Paulo
1000725,20712,Bath and North East Somerset
1000731,3816,Medellín
1000734,21859,Zone 02
1000737,8708,Feleacu
1000739,203520,Berlin
1000742,13489,Medellín
1000747,39503,Sankt-Peterburg
1000796,5089,Bath and North East Somerset
1000808,31898,Santiago
1000812,44489,Brno-Country District
1000817,55391,Kanagawa
1000852,41722,Sankt-Peterburg
1000860,12389,Leningradskaya oblast'
1000869,43232,Rečycki rajon
1000890,44923,Sankt-Peterburg
1000916,213230,Loudoun County
1000919,12389,Gorod Korolev
1000930,134090,City of Hobart
1000944,39767,Greater London
1000954,201281,Hérault
1000957,201281,Moselle
1000963,12389,Yekaterinburg
1000968,396878,Clay County
1000972,11183,Iowa County
1000979,31898,Konkan Division
1000983,205790,Berlin
1001115,1136,Delft
1001132,3303,Bülach
1001133,14061,Greater London
1001139,43380,Kyiv City
1001217,133159,City of Sydney
1001299,20473,Ciudad de México
1001322,8075,Amsterdam
1001347,59689,Val-de-Marne
1001404,8220,Darmstadt
1001421,36947,Souk Ahras
1001429,29169,Département de Paris
1001439,20953,Government of Amsterdam
1001441,12307,Zürich
1001463,133481,Mueang Nonthaburi District
1001479,9498,Jabalpur Division
1001488,5563,Yekaterinburg
1001496,210025,Sandefjord
1001501,3269,Provincia di Piacenza
1001502,210025,Tokyo
1001520,328365,Frances Baard District Municipality
1001530,30722,Provincia di Potenza
1001552,31898,Maricopa County
1001586,197892,Powiat nowotomyski
1001592,3269,Provincia di Caserta
1001599,210104,Powiat miński
1001600,62809,Tuolumne County
1001601,51265,Leibnitz
1001602,49808,Gmunden
1001612,12322,Mayenne
1001643,212655,Kent
1001649,45758,Krung Thep Maha Nakhon
1001738,24921,Viesati parish
1001751,3303,Mendrisio
1001769,57294,Jeseník
1001780,47583,Vilniaus apskritis
1001782,47583,Greater Manchester
1001783,47583,Meppel
1001793,577,Renfrew County
1001816,20001,Honolulu County
1001877,20473,Chiba
1001881,15435,Ooststellingwerf
1002005,47583,Apeldoorn
1002019,5078,Custer County
1002023,134351,Tokyo
1002027,28753,Darmstadt
1002028,7203,Santa Clara County
1002029,395954,Los Angeles County
1002032,396362,Middlesex County
1002033,27411,DuPage County
1002034,394380,Dallas County
1002035,393886,Miami-Dade County
1002036,30633,Prince William County
1002037,136988,City of Sydney
1002051,40994,Wien
1002071,8560,Schwaben
1002084,63473,New York County
1002085,63473,Greater London
1002094,42730,Tübingen
1002096,31115,Provincia di Brescia
1002097,206264,Dronten
1002099,47583,Vilnius City Municipality
1002103,2722,Spartanburg County
1002133,15600,Zürich
1002134,49855,Bremen
1002176,25513,Verkhneuslonsky District
1002192,210278,Provincia di Benevento
1002205,208563,Helsinki
1002211,51132,Västernorrlands län
1002220,11404,Placer County
1002230,4901,District of Columbia
1002245,11402,Mecklenburg County
1002246,6752,Escaldes-Engordany
1002256,198203,Alblasserdam
1002259,9009,Vlaams-Brabant
1002277,9304,New Territories
1002282,31898,Darmstadt
1002288,4780,Longtan District
1002290,200272,Częstochowa
1002359,31898,Telangana
1002399,60016,March
1002405,39637,Lingewaard
1002406,39637,Government of Amsterdam
1002462,6805,Niedersachsen
1002465,212815,Yvelines
1002468,1136,Assen
1002483,3243,Cascais
1002485,44489,Tábor
1002500,16202,Sachsen-Anhalt
1002504,852,Sunshine Coast Regional District
1002505,11260,Sunshine Coast Regional District
1002522,206067,Somerset
1002527,39563,Government of Amsterdam
1002532,7922,Butte County
1002538,22773,Tulsa County
1002558,38195,Municipality of Lane Cove
1002564,5378,Glasgow City
1002591,6167,Maricopa County
1002598,210374,Porto
1002611,21260,Cambridgeshire
1002616,16509,County Dublin
1002619,16509,Seoul
1002626,22773,San Diego County
1002651,31898,Dietikon
1007477,35916,Los Angeles County
1002690,31898,Loudoun County
1002713,57935,Fatih
1002718,206271,Pendik
1002732,9121,Adapazarı
1002754,3491,Xinyi District
1002755,44002,Praha-západ
1002766,22773,Pima County
1002775,11776,Cuyahoga County
1002776,42841,Košice III
1002792,29505,Schleswig-Holstein
1002793,62538,Bexar County
1002799,12488,Maricopa County
1002804,13285,West Sussex
1002814,206238,Voorschoten
1002841,3491,Krung Thep Maha Nakhon
1002857,201701,Arnsberg
1002878,202613,Provincia di Cremona
1002893,7029,Mason County
1002908,1257,Skåne län
1002912,16202,Hamburg
1002930,57049,Ivano-Frankivs'ka oblast
1002933,4764,City of Swan
1002935,209700,Goychay
1002938,15704,Gipuzkoa
1002968,3215,Loiret
1003036,2860,Abrantes
1003040,21928,Morris County
1003045,49920,Seine-Saint-Denis
1003060,53667,Miersch
1003088,12876,Amsterdam
1003099,206813,Berlin
1003102,3269,Città Metropolitana di Napoli
1003130,35540,Haute-Garonne
1003142,11317,Jackson County
1003172,394625,Travis County
1003184,14383,Loudoun County
1003188,20473,Los Angeles County
1003190,20473,Miami-Dade County
1003191,20473,New York County
1003193,63949,Dallas County
1003197,34093,Vsetín District
1003249,265551,Jalisco
1003252,60294,Kassel
1003257,50825,Benešov District
1003274,208814,Darmstadt
1003302,31143,Minski rajon
1003334,31898,Jerusalem District
1003335,207992,Rhône
1003342,8560,Berlin
1003345,35540,Ain
1003374,16509,Stockholms län
1003375,16509,Département de Paris
1003376,16509,Città Metropolitana di Milano
1003380,16509,Osaka
1003383,16509,City of Sydney
1003384,16509,Tokyo
1003385,14618,Loudoun County
1003386,16509,Franklin County
1003387,16509,San Francisco County
1003388,16509,Morrow County
1003396,51401,Sachsen
1003402,8251,Praha-východ
1003418,203924,Münster
1003420,199839,West-Vlaanderen
1003422,24940,Gießen
1003427,14061,Amsterdam
1003432,209,Los Alamos County
1003451,24723,Warszawa
1003453,24724,Warszawa
1003462,31898,Melton City
1003465,5610,Strakonice
1003468,16019,Znojmo
1003472,9031,Waals-Brabant
1003479,202613,Provincia di Ferrara
1003484,21859,Los Angeles County
1003500,6697,Grodzenski rajon
1003519,3269,Provincia di Chieti
1003524,47583,Maricopa County
1003525,203596,Loire-Atlantique
1003554,47583,Osasco
1003572,11404,Contra Costa County
1003574,36549,George Town
1003575,44489,České Budějovice District
1003588,34915,Municipiu Piteşti
1003616,16803,Sarasota County
1003640,30600,Kent County
1003644,15600,Bern-Mittelland District
1003648,20473,Middlesex County
1003664,50512,Barnaul
1003687,43030,Dushanbe
1003698,35133,Amsterdam
1003708,50266,Amsterdam
1003709,61138,City of Johannesburg Metropolitan Municipality
1003718,60068,Darmstadt
1003733,6167,McHenry County
1007228,3320,Niedersachsen
1003744,29028,Amsterdam
1003747,206238,Rotterdam
1003748,15962,Nové Zámky
1003749,6830,Bratislava I
1003751,31898,Chiba
1003752,19527,Klickitat County
1003765,15600,Lebern
1003767,15600,Nidwalden
1003784,6306,Girardot
1003790,21599,Las Tablas
1003793,5610,Pelhřimov
1003800,8560,Barcelona
1003816,2852,Jihlava
1003829,18747,Panamá
1003835,202870,Provincia di Ravenna
1003836,15600,Kulm
1003838,15600,Aarau
1003842,15600,Imboden District
1003845,20986,Hauts-de-Seine
1003846,15600,Brig
1003853,20057,Columbia County
1003862,38182,Selangor
1003881,63949,Fulton County
1003887,14061,Buckinghamshire
1003888,20473,Madrid
1003889,14061,Hudson County
1003890,20473,Seine-Saint-Denis
1003895,63949,Tokyo
1003897,20473,Warszawa
1003900,33915,Zaanstad
1003904,15600,Olten
1003910,58061,Amsterdam
1003911,3215,Puy-de-Dome
1003914,200735,Arnsberg
1003923,13036,Mělník
1003940,31898,Santa Clara County
1003950,7018,Mobile County
1003956,203380,Sofia City Province
1004003,51744,Hlavní město Praha
1004016,8860,Sofia Province
1004024,61317,City of Johannesburg Metropolitan Municipality
1004025,35540,Bouches-du-Rhône
1004029,20473,Toronto
1004030,63949,Toronto
1004036,59432,Madrid
1004037,202053,Madrid
1004039,24940,Helsingfors
1004040,202053,Greater London
1004042,12876,Département de Paris
1004044,35661,Département de Paris
1004045,202422,Tel Aviv District
1004046,132335,Pune Division
1004052,43927,Haarlem
1004054,202053,Warszawa
1004056,202422,Warsaw
1004057,203020,Lisboa
1004060,50867,Moskva
1004068,43927,Greater London
1004069,47987,Kyiv City
1004076,7203,Sacramento County
1004079,61317,Cook County
1004088,208315,Schärding
1004089,559,Ouest Lausannois District
1004090,205684,Département de Paris
1004116,3737,Lancaster County
1004123,16794,Lancaster County
1004125,149791,中山區
1004127,18049,埔里鎮
1004156,42669,Provincia di Biella
1004164,38919,Houten
1004167,55393,Barcelona
1004171,18049,Central District
1004197,63949,Morris County
1004200,3352,Las Palmas
1004215,203493,Gorod Kemerovo
1004220,42306,Náchod
1004232,14593,Columbia County
1004236,18747,Chame
1004237,49163,Amstetten
1004238,20712,Brighton and Hove
1004242,4764,North Sydney Council
1004248,16276,Montréal
1004250,11404,King County
1004264,132203,Krung Thep Maha Nakhon
1004267,132203,São Paulo
1004277,132203,Hong Kong Island
1004279,52468,Distrito de David
1004280,265867,Colón District
1004285,52468,Santiago
1004286,52468,Colón
1004288,132203,Simcoe County
1004292,132203,Tokyo
1004293,132203,Darmstadt
1004294,132203,Konkan Division
1004295,132203,Loudoun County
1004297,27796,Panama
1004305,262248,Panamá
1004311,132203,Los Angeles County
1004344,15435,IJsselstein
1004368,8075,Osaka
1004370,8075,Cardiff
1004372,8075,Capitale-Nationale
1004374,8075,Rappahannock County
1004375,8075,Tamil Nadu
1004377,8075,King County
1004379,8075,City of Melbourne
1004380,8075,Laramie County
1004411,8075,Maricopa County
1004414,8075,County Dublin
1004415,8075,Stockholms län
1004416,8075,Greater London
1004418,8075,Polk County
1004419,8075,Pune Division
1004420,8075,Hong Kong Island
1004421,8075,Seoul
1004422,8075,Département de Paris
1004423,8075,Darmstadt
1004424,8075,Oslo Municipality
1004425,8075,Zürich
1004427,3269,Ente di decentramento regionale di Udine
1004429,8075,City of Johannesburg Metropolitan Municipality
1004430,8075,Tokyo
1004431,8075,Toronto
1004452,1221,Australian Capital Territory
1004467,15435,Voorst
1004474,2527,Ibaraki
1004493,20115,Tarrant County
1004494,19108,Stone County
1004499,209836,Tehran
1004519,59474,Unterfranken
1004526,210278,Provincia di Ferrara
1004546,59702,Västra Götaland County
1004562,209090,Gironde
1004566,19844,Duval County
1004579,16276,Darmstadt
1004582,50716,Ulyanovsk
1004634,204997,Moskva
1004635,51219,Moskva
1004636,201863,Tuzla
1004666,13649,Wake County
1004668,53698,Mecklenburg County
1004672,33363,Brevard County
1004673,16509,Dubai
1004674,21100,Meppel
1004676,31898,Province of Pavia
1004691,5410,Charente-Maritime
1004695,7018,Colorado County
33992,8881,Freiburg
1004772,7018,Dorchester County
1004782,15894,Freiburg
1004788,33915,Haarlem
1004791,13335,Da’an District
1004796,18809,Distrito de David
1004824,211859,Altındağ
1004841,41966,Powiat warszawski zachodni
1004864,41720,Provincia di Cremona
1004865,396982,Charleston County
1004876,14593,Provincia di Pavia
1004879,203593,Arnsberg
1004907,39912,Wien
1004908,197706,Tiranë
1004909,33943,Kladno District
1004925,48927,Darmstadt
1004926,198288,Werdenberg
1004932,3215,Haute-Vienne
1004935,23428,Virginia
1004941,198282,Kladno
1004963,20473,Fulton County
1004969,6057,Departamento de Rocha
1004973,8447,Sankt Pölten-Land District
1004979,8151,Michoacán
1004981,202613,Città Metropolitana di Genova
1004986,16509,Zürich
1004988,47110,Hlavní město Praha
1004990,29317,Unterfranken
1005004,16509,City of Melbourne
1005006,6823,Çankaya
1005018,31898,Bouches-du-Rhône
1005019,20473,Haarlem
1005020,16509,Telangana
1005021,8151,Guanajuato
1005042,38919,Diemen
1005047,16276,Toronto
1005049,205747,Neuchâtel
1005065,204778,Dorset
1005069,210423,Pontevedra
1005076,15704,Madrid
1005101,12389,Tomsk
1005107,20712,Northamptonshire
1005111,57118,Zürich
1005127,6079,Norfolk County
1005139,20115,Mineral County
1005149,3352,Lleida
1005213,6730,Luzern-Land
1005219,3243,Porto
1005225,1136,Huizen
1005226,15435,Reimerswaal
1005229,31898,Government of Amsterdam
1005239,34927,Alameda County
1005240,202870,Provincia di Lecco
1005254,58130,Rimavská Sobota
1005255,29447,Provincia di Chieti
1005259,35470,Amsterdam
1005269,15366,Saxony-Anhalt
1005282,12876,Val-d'Oise
1005316,1136,Halderberge
1005337,9658,Metro Manila
1005368,31242,Kraków
1005371,26832,Toronto
1005383,50266,Hellendoorn
1005408,5610,Ostrava-město
1005410,12874,Province of Bergamo
1005424,60822,Provincia di Ancona
1005433,202870,Provincia di Pesaro e Urbino
1005450,21928,East Feliciana Parish
1005457,2915,Saitama
1005497,20015,Santiago
1005500,263784,Santiago
1005512,12338,A Coruña
1005514,12874,Provincia di Parma
1005523,50266,Rhenen
1005538,47583,Département de Paris
1005540,47583,Paris
1005578,3215,Oise
1005579,7018,Canadian County
1000263,31898,Amsterdam
1005586,63949,DeKalb County
1005589,63949,Greater London
1005590,63949,Chiba
1005596,131445,Krung Thep Maha Nakhon
1005598,30722,Città metropolitana di Milano
1005609,3491,Hong Kong Island
1005614,24309,Bangalore Division
1005616,209,Denver County
1005620,47301,Warszawa
1005650,8612,Free municipal consortium of Syracuse
1005654,44066,Kassel
1005661,20473,Osasco
1005674,31229,Warszawa
1005691,3269,Provincia di Pavia
1005710,17511,Wakayama
1005711,2519,Iwate
1005720,16509,Santa Clara County
1005729,18081,Nara
1005737,45102,Dubai
1005745,45102,Darmstadt
1005748,35540,Meurthe-et-Moselle
1005753,3209,Unterfranken
1005776,3301,Skåne län
1005789,59895,Greater London
1005796,33915,Hillegom
1005814,15490,Greater Manchester
1005815,14061,San Francisco County
1005819,7922,Cherokee County
1005824,13036,Praha-východ
1005829,212317,Washington County
1005833,32133,Arapahoe County
1005835,6730,Neuchâtel
1005837,3269,Città Metropolitana di Torino
1005875,8402,Gorod Yaroslavl'
1005876,42160,West Flanders
1005878,12843,Karlsruhe
1005904,8445,Vöcklabruck District
62423,3209,Kassel
1001365,30764,Hlavní město Praha
1005915,5610,Havlíčkův Brod District
1005925,33339,Williams County
1005958,4766,Gyeongsangbuk-do
1005991,12322,Puy-de-Dôme
1006002,63797,Ibaraki
1006012,17506,Ehime
1006013,198292,Provincia di Pesaro e Urbino
1006014,34554,Pfäffikon District
1006027,3269,Provincia di Perugia
1006036,58243,Oberbayern
1006038,57269,Bizkaia
1006046,202870,Provincia di Perugia
1006048,18792,Cobb County
1006059,203201,Province of Perugia
1006070,2518,Ehime
1006071,3269,Provincia di Rimini
1006084,4764,Greater Geelong City
1006088,23944,Davao del Sur
1006097,23944,Cebu
1006098,10143,City of Perth
1006102,263781,Guatemala
1006105,1136,De Ronde Venen
1006108,198292,Province of Pesaro and Urbino
1006119,137409,Tokyo
1006124,1136,Venray
1006128,202613,Province of Pavia
1006132,206904,Moskva
1006145,5410,Somme
1006150,13113,Provincia di Cuneo
1006156,50266,Den Haag
1006161,5410,Var
1006177,34093,Ostrava-město
1006179,4538,北京市
1006197,398721,Chaudière-Appalaches
1006204,216071,Amsterdam
1006212,14522,Cantón Ambato
1006213,212772,Darmstadt
1006219,202613,Provincia autonoma di Trento
1006223,20115,Sherburne County
1006228,1257,Tartu maakond
1006233,992,Durham County
1006258,3209,Cologne
1006261,44486,Kassel
1006270,42610,Lyuberetsky District
1006276,20655,Moskva
1006289,210644,Stockholms län
1006058,16276,Département de Paris
1006293,19529,Philadelphia County
1006300,21928,Dare County
1006310,60362,Seine-Saint-Denis
1006311,8881,Lower Franconia
1006319,13213,Tokyo
1006345,210756,Yekaterinburg
1006351,210756,Sankt-Peterburg
1006352,210756,Gorod Novosibirsk
1006353,210756,Moskva
1006356,210756,Gorod Khabarovsk
1006357,202870,Metropolitan City of Rome Capital
1006359,8447,Graz-Umgebung
1006365,3215,Canton de Saint-Denis-2
1006374,34911,Prague-West District
1006375,24940,Thüringen
1006379,197944,Ljubljana
1006382,62336,Stuttgart
1006386,16276,Greater London
1006393,9617,Hyogo
62645,1888,Amsterdam
62647,55821,Metro Manila
62651,12353,Mealhada
62657,21804,Saskatchewan
62661,17138,Travis County
62669,62412,Murcia
62670,15598,Oberbayern
62691,199284,Thüringen
62692,2856,Buckinghamshire
62696,21928,Dunn County
62699,24722,Gorno-Badakhshan Autonomous Province
62704,41176,Dammam Principality
62706,7018,Lowndes County
62708,2856,Argyll and Bute Council
62716,7418,Curicó
62719,41998,Tübingen
62725,1104,Amsterdam
62730,1759,Tampere
62731,137074,Metro Manila
62735,13030,Lausanne
62736,269730,Maracaibo
62740,211450,Komuna e Gjevgjelisë
62741,14593,Boulder County
62750,39647,Leiden
62754,46375,San Mateo County
62760,199490,Praha-východ
62763,212926,Reykjavíkurborg
62768,14291,Washington County
62771,3243,Caldas da Rainha
62811,4771,Otago
62813,18419,信義鄉
62828,7018,Seminole County
62829,12430,Cantabria
62830,18046,Zhongzheng District
62840,3737,Columbia County
62852,10019,Mie
62856,1759,Turku
62870,5607,Lancashire
62877,39560,Amstetten
62887,3215,Landes
62888,327750,Lusaka
62904,32365,Clackamas County
62909,137404,Negros Occidental
62911,14593,Charlotte Amalie
62915,15557,Val-d'Oise
62930,397068,Lexington County
62932,1221,City of Hobart
62933,1136,Uden
62936,204106,Dushanbe
62938,8708,Sibiu
62983,12322,Sarthe
62988,13857,Yamhill County
63001,270200,Quintana Roo
63009,33915,Capelle aan Den IJssel
63010,6315,Davis County
63015,12470,Münster
63021,21928,Yuba County
63047,12430,Bizkaia
63051,57269,Alicante
63061,45754,Rizal
63070,6167,Harris County
63071,25106,Minski rajon
63079,6758,Alpes-Maritimes
63085,766,Murcia
1000021,24940,Kassel
1000087,15557,Var
1000170,208574,Moselle
1000315,15657,Berlin
1000707,16509,City of Cape Town Metropolitan Municipality
1000778,7922,McHenry County
1001363,31736,Friburg
1001408,48390,Lausanne
1001442,12307,Dielsdorf
1001587,30041,San Diego County
1001595,57169,Wien
1002030,396190,King County
1002040,205544,Greater London
1002174,25412,Barcelona
1002177,50544,Krasnoyarsk
1002476,3301,Örebro län
10154,199128,Municipality of Gevgelija
1002586,197765,Moskva
1002798,12488,Middlesex County
1002802,16246,Olomouc
1002821,20712,Derby
1002844,3491,City of Johannesburg Metropolitan Municipality
1002902,24651,Ida-Viru maakond
1002921,208808,Provincia di Pavia
1002934,209700,Baku
1002963,61297,Kyiv City
1002976,16276,Val-de-Marne
1003054,30844,Makonde
1003233,17676,Kanagawa
1003371,16509,South Jakarta City
1003377,16509,Greater London
1003389,16509,Montréal
1003397,29608,Eure-et-Loir
1003486,20473,Cook County
1003619,47583,Konkan Division
1003645,16509,Incheon
1003804,8402,Gorod Volgograd
1004001,13182,Provincia di Rimini
1004008,16347,Indre-et-Loire
1004013,174,Indre-et-Loire
1004023,61317,São Paulo
1004058,43927,Municipiul București
1004077,18978,Dallas County
1004105,17,Tippecanoe County
1004130,2637,Fulton County
1004154,265819,San Isidro
1004234,198668,Frýdek-Místek District
1004275,132203,Santa Clara County
1004291,132203,Seoul
1004358,15425,Svitavy District
1004369,8075,Mecklenburg County
1004371,8075,Busan
1004412,8075,City of Sydney
1004511,9371,Osaka
1004533,28573,Mogi Guaçu
1004600,28725,Šumperk
1004649,15435,Renkum
1004675,27628,Saskatchewan
1004682,9304,Hong Kong Island
1004690,50825,Hlavní město Praha
1004758,32613,Toronto
1004820,211859,Kadıköy
1004852,202870,Città metropolitana di Roma Capitale
1004857,212172,Minski rajon
1004912,3209,Mecklenburg-Vorpommern
1004940,680,Detmold
1004960,14061,Passaic County
1004962,3257,Hertfordshire
1004991,16509,Zaragoza
1005328,41816,Gorod Vladikavkaz
1005468,30600,Tippecanoe County
1005527,23428,Los Angeles County
1005559,6730,Jura-Nord vaudois
1005624,41164,Oslo Municipality
1005751,4764,Moreton Bay Region
1005800,4713,Kitashitara District
1005803,35617,Provincia di Novara
1005820,202523,Provincia di Padova
1005852,42598,Warszawa
1005859,20555,Warszawa
1005895,21221,Utrecht
1005903,212635,Amsterdam
1005946,57675,Baku
1005948,50371,Baku
1006068,20115,Boone County
1006153,17559,City of Sydney
1006157,206904,Moscow
1006198,4181,Merrimack County
1006229,2586,Tartu maakond
6237,12859,Ede
6249,2602,Esch-sur-Alzette
6251,719,Tampere
6291,39029,Oslo kommune
6304,1764,Wien
6360,39878,Salzburg
6370,59105,Tokyo
6373,32097,Jackson County
6398,22894,Nuevo León
6434,20473,King County
6437,20473,Dallas County
6479,202196,Loudoun County
6482,7247,Alameda County
6488,61468,Metropolitan District of Quito
25322,15802,Dubai
6495,199422,Rhône
6511,34612,Harderwijk
6513,62000,Hauts-de-Seine
6520,198385,Lausanne
6525,32,Santa Clara County
6531,50629,Bremen
6540,206484,Basel-Stadt
6546,264605,Moca
6561,20473,Darmstadt
6575,45170,Kathmandu
6579,680,Hamburg
6581,197540,Mittelfranken
6609,45014,Milton Keynes
6621,60798,Città Metropolitana di Bari
6635,39923,Vlaams-Brabant
6636,199610,City of Sydney
6657,20596,Greater London
6660,202422,Bayside Council
6675,201333,Provincia di Piacenza
19822,553,Stuttgart
6746,48503,Aktobe
6747,48503,Atyrau
6749,8728,Harju maakond
6753,48503,Ust-Kamenogorsk
6767,41364,Città Metropolitana di Torino
6771,208800,Abu Dhabi
6773,3491,New Territories
6790,57695,São Paulo
6803,138398,Auckland
6809,24971,Brno-město
6810,2852,Hlavní město Praha
6812,56357,Oberbayern
6832,208590,Alameda County
6836,58057,Alameda County
6847,62371,Genève
6856,52130,Hlavní město Praha
6869,213392,Saxony
30069,2200,Finistère
6880,35258,Hamburg
6890,395152,Metro Vancouver
6896,8866,Sofia City Province
6901,41495,Genève
6906,60924,دبي
6944,12008,Fujairah
6950,398447,Alameda County
6959,34347,Innsbruck-Land
6994,57187,Dubai
7004,34936,Düsseldorf
7032,3491,Metro Manila
7046,61098,Klagenfurt
7049,265641,Municipio Maturín
7056,8038,Ljubljana
7057,28186,Salvador
7062,37153,City of Cape Town Metropolitan Municipality
7068,204035,Düsseldorf
7089,15699,Barcelona
7094,28792,Greater Manchester
7114,11815,Rosario
7121,40138,Alameda County
7127,8473,Skåne län
7129,29134,Hlavní město Praha
7168,201800,Moskva
7131,13030,Winterthur
7135,41887,Delft
7151,8879,Detmold
7172,3491,Seoul
7174,48070,England
7180,208398,Sankt-Peterburg
7185,208398,Helsinki
7188,59642,Amsterdam
7192,44788,Haarlemmermeer
7196,24840,Darmstadt
7200,60841,Greater London
7222,37468,City of Ekurhuleni Metropolitan Municipality
7238,23428,Clay County
7239,37468,Luanda
7254,142594,West Midlands
7265,200187,Darmstadt
7266,210645,Amsterdam
7279,200297,Sachsen
7282,15826,Haute-Garonne
7284,45701,Kota Jakarta Selatan
7287,51430,Dronten
7289,8637,Madrid
7291,132808,Brisbane City
7293,211997,Bouches-du-Rhône
7296,48707,Powiat Warszawa
7298,64112,Querétaro
7300,199087,Kaustinen
7302,61349,Alphen aan Den Rijn
7303,396163,King County
7305,49798,Banská Bystrica District
7314,5404,Salzburg
7316,61138,Auckland
7317,21859,Darmstadt
7319,205687,Salzburg
7338,7195,Lima
7320,56987,Rhône
7323,4826,Council of the City of Sydney
7325,1221,City of Monash
7329,49282,Pori
7331,64289,Greater London
7332,400442,Winnipeg
7334,394177,Cook County
7336,7195,Comuna 1
7340,394177,Fulton County
7341,32270,Miami-Dade County
7344,6730,Aigle
7348,19750,Loudoun County
7350,212027,West Midlands
7354,204989,Niedersachsen
7355,8193,Tashkent
7356,7480,信義鄉
7359,201115,Buckinghamshire
